personID, contentID, eventStrength, timestamp
1106,407,4,1461612987
1106,407,2,1461612987
1106,407,1,1461612920
1106,412,4,1478022957
1106,417,1,1474312348
1106,446,1,1470397476
1106,446,1,1470341740
1106,447,1,1474291143
1106,474,1,1461783114
1106,485,1,1466166673
1106,485,4,1466166675
1106,485,1,1466166362
1106,485,1,1466166363
1106,485,1,1466166421
1106,496,1,1475514501
1106,499,1,1469641468
1106,499,1,1469558849
1106,519,1,1474049632
1106,519,1,1473962939
1106,536,1,1475500265
1106,542,1,1474908639
1106,548,1,1466015814
1106,548,1,1466015819
1106,548,2,1466015909
1106,558,1,1478201282
1106,563,1,1474071707
1106,563,1,1474058512
1106,563,1,1474057942
1106,574,1,1460489966
1106,586,5,1469540104
1106,586,3,1469540103
1106,586,2,1469540111
1106,586,1,1469539807
1106,587,2,1461942011
1106,587,1,1461942005
1106,589,1,1471877703
1106,609,2,1471877304
1106,609,1,1471864741
1106,609,4,1471960010
1106,609,1,1471959980
1106,615,1,1476807338
1106,632,1,1474465317
1106,643,2,1462193211
1106,643,1,1462192990
1106,644,4,1459446334
1106,644,1,1459446265
1106,654,1,1473380183
1106,654,1,1474311791
1106,654,1,1474037185
1106,681,3,1461260951
1106,681,1,1461260935
1106,681,1,1461267466
1106,681,1,1461246426
1106,681,3,1461246658
1106,685,1,1473683003
1106,711,1,1466271296
1106,711,1,1466271288
1106,713,4,1475459679
1106,713,1,1475459680
1106,718,1,1460489939
1106,748,1,1461275493
1106,752,1,1467307578
1106,752,1,1467307578
1106,752,1,1467638494
1106,752,4,1467503728
1106,752,1,1467503696
1106,776,1,1471353506
1106,776,1,1471512597
1106,784,1,1466024930
1106,784,1,1466024929
1106,805,1,1462193440
1106,820,1,1461592416
1106,832,1,1465956971
1106,832,1,1465956971
1106,836,1,1476892428
1106,839,1,1466822114
1106,839,1,1466822114
1106,859,1,1467382845
1106,859,1,1467382722
1106,859,1,1467382723
1106,859,2,1467382847
1106,866,1,1463141444
1106,866,1,1462451518
1106,866,1,1462803804
1106,866,1,1462479525
1106,866,4,1462479526
1106,866,1,1462539456
1106,907,1,1464968724
1106,907,1,1464968725
1106,917,1,1464213994
1106,917,1,1464315629
1106,918,1,1461246122
1106,920,4,1460080245
1106,943,1,1467206238
1106,943,4,1467307601
1106,943,1,1467147731
1106,943,1,1467147730
1106,943,5,1467207126
1106,943,3,1467207124
1106,958,3,1461764493
1106,958,1,1461764658
1106,958,1,1461763670
1106,985,4,1462451510
1106,985,1,1462395044
1106,991,2,1466199280
1106,991,1,1466189870
1106,991,1,1466189869
1106,1013,1,1465865127
1106,1013,1,1464923188
1106,1013,1,1464923188
1106,1027,1,1476729221
1106,1027,4,1476729225
1106,1027,1,1476807342
1106,1043,1,1465329282
1106,1043,1,1465329280
1106,1065,1,1459566154
1106,1073,4,1478022960
1106,1075,1,1462142928
1106,1075,1,1462059614
1106,1075,1,1462043555
1106,1075,1,1462272590
1106,1087,1,1459775504
1106,1088,1,1462886102
1106,1103,4,1459350983
1106,1103,1,1459350975
1106,1121,1,1466012424
1106,1121,1,1466012423
1106,1128,1,1459351015
1106,1146,1,1462192979
1106,1158,1,1465817215
1106,1158,1,1465730663
1106,1158,1,1465730663
1106,1159,1,1473783401
1106,1161,1,1467116486
1106,1161,1,1467116489
1106,1177,1,1461756750
1106,1208,1,1471960319
1106,1208,2,1471960486
1106,1211,1,1465295629
1106,1211,1,1465295632
1106,1227,1,1474311714
1106,1237,1,1474311838
1106,1237,2,1474311882
1106,1251,1,1478023011
1106,1260,1,1470277369
1106,1268,1,1464212546
1106,1272,1,1484733861
1106,1281,1,1465817606
1106,1281,4,1465731024
1106,1281,1,1465730698
1106,1281,1,1465730697
1106,1281,2,1465731411
1106,1288,1,1464609943
1106,1305,1,1486152248
1106,1325,1,1481541655
1106,1325,4,1481541659
1106,1329,1,1460080277
1106,1329,1,1460053473
1106,1329,1,1459966189
1106,1330,1,1469450253
1106,1337,1,1484075611
1106,1349,1,1466984316
1106,1349,1,1466984318
1106,1355,1,1474311805
1106,1362,1,1478717548
1106,1365,1,1464610058
1106,1384,1,1465216579
1106,1384,1,1465216579
1106,1395,1,1461331179
1106,1396,1,1481024791
1106,1400,1,1471364064
1106,1407,1,1476207052
1106,1425,1,1481043498
1106,1425,1,1481135106
1106,1425,4,1481143274
1106,1433,1,1469818705
1106,1433,1,1470057191
1106,1439,1,1459948342
1106,1451,1,1473457120
1106,1468,1,1471877586
1106,1489,1,1467020262
1106,1489,1,1467020263
1106,1499,1,1461005695
1106,1503,1,1471352272
1106,1520,1,1459794190
1106,1520,3,1467123402
1106,1520,1,1467122880
1106,1520,1,1467122882
1106,1520,5,1467123402
1106,1542,4,1471960281
1106,1549,1,1472826035
1106,1549,2,1472826126
1106,1550,1,1461619621
1106,1551,1,1470059507
1106,1579,1,1478196521
1106,1579,4,1478196524
1106,1601,1,1464046868
1106,1604,3,1465988773
1106,1604,1,1465987893
1106,1604,1,1465990246
1106,1604,1,1465990245
1106,1604,1,1465987893
1106,1604,5,1465988774
1106,1605,1,1470232877
1106,1605,1,1470232974
1106,1605,1,1470232229
1106,1605,1,1470236859
1106,1605,1,1470236254
1106,1609,1,1460730013
1106,1620,1,1461763113
1106,1620,3,1461763618
1106,1631,1,1459339509
1106,1639,1,1459509986
1106,1653,1,1473857558
1106,1683,1,1461762771
1106,1686,1,1469449785
1106,1693,4,1468514929
1106,1693,2,1468514929
1106,1693,1,1468514386
1106,1693,1,1468514209
1106,1707,1,1464004552
1106,1723,4,1463196652
1106,1723,1,1463196645
1106,1727,1,1472834726
1106,1727,2,1472834840
1106,1727,1,1472834839
1106,1728,1,1472834870
1106,1728,2,1472834977
1106,1733,1,1463519871
1106,1760,1,1470060870
1106,1760,2,1470060908
1106,1764,1,1465987338
1106,1764,1,1465987194
1106,1764,2,1465987317
1106,1764,1,1465987195
1106,1764,3,1465987738
1106,1764,5,1465987739
1106,1764,4,1466016470
1106,1764,1,1466016283
1106,1764,3,1466016466
1106,1764,1,1465993700
1106,1764,1,1465993700
1106,1769,1,1480438787
1106,1806,1,1464890856
1106,1806,1,1464890736
1106,1806,1,1464890755
1106,1806,1,1464890736
1106,1835,1,1471612231
1106,1850,1,1464028404
1106,1863,1,1470425932
1106,1863,1,1470494611
1106,1864,1,1461958485
1106,1871,1,1459785902
1106,1871,4,1459785904
1106,1882,1,1462894360
1106,1882,4,1463065349
1106,1882,1,1463065342
1106,1882,1,1462886251
1106,1882,1,1462985692
1106,1891,1,1467917930
1106,1899,1,1475458501
1106,1905,1,1478347866
1106,1905,5,1478863492
1106,1905,1,1478863476
1106,1905,3,1478863492
1106,1905,1,1479315604
1106,1909,1,1461550875
1106,1926,1,1465046331
1106,1926,1,1465046330
1106,1935,1,1483963455
1106,1942,1,1461275414
1106,1970,1,1479863245
1106,1970,1,1479863180
1106,1976,1,1475182990
1106,1976,4,1475183033
1106,1989,1,1463092310
1106,2001,1,1471612994
1106,2001,3,1471613043
1106,2001,1,1471613667
1106,2001,5,1471613044
1106,2001,1,1471613015
1106,2001,1,1471612946
1106,2001,1,1471613537
1106,2001,2,1471550744
1106,2001,1,1471550732
1106,2001,1,1471612830
1106,2001,4,1471960278
1106,2001,1,1478863438
1106,2001,1,1478863407
1106,2003,1,1465864880
1106,2003,1,1465864880
1106,2005,1,1470658362
1106,2011,4,1466270747
1106,2011,1,1466270571
1106,2011,2,1466270631
1106,2011,1,1466270567
1106,2011,3,1466270835
1106,2011,5,1466270836
1106,2024,1,1472826187
1106,2047,1,1480422700
1106,2047,2,1480422805
1106,2056,3,1462934387
1106,2056,1,1462934256
1106,2078,4,1467206563
1106,2078,1,1467124070
1106,2078,1,1467124072
1106,2078,1,1467503035
1106,2092,3,1464288415
1106,2092,1,1464288353
1106,2104,1,1471877556
1106,2118,1,1461025247
1106,2126,1,1465213215
1106,2126,1,1465213215
1106,2126,4,1465216571
1106,2130,3,1461953203
1106,2130,2,1461942396
1106,2130,1,1461942202
1106,2153,1,1463141040
1106,2153,1,1463092159
1106,2153,3,1463092183
1106,2153,1,1463103255
1106,2154,1,1459819394
1106,2154,1,1459785861
1106,2154,1,1459775455
1106,2156,1,1470138296
1106,2178,1,1461961813
1106,2178,1,1461961736
1106,2192,1,1481482632
1106,2192,1,1481143315
1106,2196,1,1464925838
1106,2196,1,1464925838
1106,2217,2,1475531709
1106,2217,1,1475531350
1106,2228,1,1472566709
1106,2228,1,1472659899
1106,2228,1,1472603637
1106,2228,1,1472756635
1106,2228,1,1472731867
1106,2235,1,1473109881
1106,2252,1,1475178091
1106,2257,1,1470161901
1106,2259,1,1462886534
1106,2270,2,1459819387
1106,2270,1,1459819341
1106,2274,1,1461958248
1106,2286,1,1465764086
1106,2286,1,1465764084
1106,2303,1,1459355013
1106,2322,1,1470059560
1106,2327,3,1471634486
1106,2327,2,1471634475
1106,2327,5,1471634486
1106,2327,1,1471512760
1106,2342,1,1465296010
1106,2342,1,1465296011
1106,2351,2,1461805110
1106,2351,1,1461804894
1106,2360,1,1474457136
1106,2362,1,1465817224
1106,2362,1,1465817226
1106,2366,1,1464885214
1106,2366,1,1464860842
1106,2366,1,1464860842
1106,2366,1,1464865575
1106,2366,1,1464869687
1106,2370,1,1474653648
1106,2380,1,1461668349
1106,2391,1,1471265710
1106,2395,1,1466711064
1106,2395,1,1466711065
1106,2395,4,1467204683
1106,2395,1,1466778303
1106,2395,1,1467061486
1106,2399,1,1463141147
1106,2399,2,1463141324
1106,2399,4,1463141306
1106,2419,4,1475177214
1106,2419,1,1475177190
1106,2419,2,1475177873
1106,2428,1,1479904988
1106,2432,1,1475531716
1106,2436,1,1472062237
1106,2436,1,1472062258
1106,2444,1,1471960212
1106,2472,1,1474987402
1106,2472,1,1474936476
1106,2553,1,1460739855
1106,2556,2,1462293018
1106,2556,1,1462292821
1106,2563,1,1469450357
1106,2565,1,1461867308
1106,2573,1,1464213607
1106,2574,1,1484733906
1106,2574,1,1484843813
1106,2574,1,1485337963
1106,2586,1,1465046425
1106,2586,1,1465046424
1106,2604,1,1471363493
1106,2612,1,1463428003
1106,2627,1,1462804407
1106,2642,4,1472826173
1106,2642,1,1472826165
1106,2645,1,1483963601
1106,2691,1,1459366308
1106,2732,1,1461866742
1106,2739,1,1465217290
1106,2739,1,1465217290
1106,2746,1,1480438785
1106,2749,1,1480440775
1106,2760,1,1477597163
1106,2760,1,1478201629
1106,2760,1,1477511061
1106,2764,1,1467815255
1106,2768,4,1472826177
1106,2780,1,1479294537
1106,2792,1,1461260616
1106,2792,1,1461261004
1106,2792,1,1461260977
1106,2792,1,1461246695
1106,2792,3,1461247005
1106,2792,1,1461246789
1106,2792,1,1461275480
1106,2816,1,1475988292
1106,2829,1,1480427523
1106,2849,1,1487327410
1106,2854,1,1478201507
1106,2854,2,1478201588
1106,2868,1,1464037468
1106,2886,1,1459446207
1106,2917,1,1476892534
1106,2938,1,1465517069
1106,2938,1,1465517069
1106,2987,1,1465401862
1106,2987,2,1465401947
1106,2987,1,1465401861
1107,33,1,1486472338
1107,1395,1,1461172901
1107,1530,1,1477566648
1107,2313,1,1463768851
1107,2467,1,1484906929
1107,2893,1,1470057436
1108,91,1,1459518990
1108,106,1,1460574776
1108,106,1,1460655899
1108,106,2,1460575086
1108,106,1,1460752370
1108,188,1,1467219111
1108,188,1,1467219112
1108,188,2,1467219392
1108,203,1,1460547641
1108,259,1,1467034244
1108,259,1,1466798275
1108,259,1,1466798275
1108,339,2,1464034744
1108,421,1,1466172552
1108,421,1,1466172551
1108,498,1,1464358996
1108,504,1,1461243120
1108,504,1,1461273577
1108,555,2,1462969501
1108,555,1,1462969497
1108,555,1,1463398898
1108,555,1,1462990028
1108,582,3,1462918304
1108,582,1,1462918236
1108,582,1,1462538335
1108,582,1,1462969037
1108,582,1,1462477918
1108,582,1,1462990083
1108,582,1,1462470427
1108,582,1,1462470587
1108,582,1,1462470354
1108,582,3,1462471716
1108,582,1,1462470447
1108,582,1,1462471666
1108,585,1,1460577908
1108,593,1,1459887291
1108,593,2,1459887335
1108,606,1,1459365348
1108,652,1,1462540242
1108,652,1,1462540417
1108,656,1,1466601273
1108,656,1,1466601273
1108,656,1,1467144412
1108,656,1,1466606561
1108,656,2,1467204067
1108,656,1,1467203236
1108,656,4,1467204068
1108,656,1,1467203180
1108,681,1,1460997379
1108,797,1,1475140851
1108,820,1,1461380816
1108,918,1,1461186601
1108,918,3,1461163130
1108,918,1,1461162987
1108,1068,2,1461380265
1108,1068,1,1461380252
1108,1076,1,1465988839
1108,1076,1,1465988839
1108,1104,1,1467219414
1108,1104,1,1467219415
1108,1132,1,1485371549
1108,1132,2,1485371662
1108,1144,3,1467034548
1108,1144,5,1467034549
1108,1144,1,1467034333
1108,1144,1,1467034334
1108,1144,1,1467204622
1108,1144,4,1467042914
1108,1144,2,1467042913
1108,1144,1,1467042885
1108,1144,1,1467042909
1108,1168,1,1459963354
1108,1171,1,1462470611
1108,1171,3,1462471285
1108,1181,4,1460234916
1108,1181,2,1460234919
1108,1181,1,1460234865
1108,1228,1,1476495702
1108,1251,1,1477680776
1108,1280,4,1463233727
1108,1280,1,1463232917
1108,1280,2,1463233726
1108,1294,5,1487600757
1108,1294,3,1487600757
1108,1294,1,1487600484
1108,1296,2,1459891081
1108,1296,1,1459887295
1108,1314,1,1463187474
1108,1343,1,1460576831
1108,1343,1,1459949747
1108,1403,2,1464034733
1108,1520,1,1459795720
1108,1547,3,1461613993
1108,1547,1,1461613768
1108,1609,1,1460655075
1108,1630,1,1465046275
1108,1630,1,1464990354
1108,1630,1,1464990350
1108,1630,1,1466424300
1108,1684,2,1464034753
1108,1711,1,1463329410
1108,1711,2,1463329431
1108,1885,1,1462298462
1108,1885,1,1462284442
1108,1885,4,1464034768
1108,1885,1,1462279124
1108,1909,1,1461615092
1108,2025,1,1467204935
1108,2025,1,1467203198
1108,2025,1,1467203197
1108,2025,4,1467203212
1108,2025,2,1467203211
1108,2081,1,1466167008
1108,2081,1,1466167008
1108,2162,2,1464034765
1108,2183,1,1459949740
1108,2317,2,1464034756
1108,2340,1,1464449326
1108,2356,2,1464034758
1108,2371,2,1464034736
1108,2371,1,1463606017
1108,2376,1,1466601280
1108,2376,1,1466601280
1108,2376,1,1466798303
1108,2376,1,1466798302
1108,2376,5,1466533876
1108,2376,3,1466533875
1108,2376,1,1466533791
1108,2376,1,1466533791
1108,2396,1,1459520086
1108,2396,4,1459943770
1108,2396,1,1459943758
1108,2396,1,1459735993
1108,2489,2,1464034761
1108,2502,2,1464034738
1108,2541,1,1460547673
1108,2541,1,1460547710
1108,2627,2,1464034747
1108,2705,1,1464356196
1108,2705,1,1464356157
1108,2773,1,1485436910
1108,2773,1,1485437609
1108,2789,1,1479904097
1108,2791,2,1464034742
1108,2928,1,1463233797
1108,2928,1,1463329390
1108,2928,1,1463398880
1108,2933,1,1467373737
1108,2933,1,1467373736
1108,2958,3,1485520092
1108,2958,1,1485520056
1108,2958,2,1485520062
1108,2958,5,1485520092
1109,685,1,1473767448
1109,1883,1,1472834553
1109,2105,1,1466774524
1109,2105,1,1466774525
1109,2235,1,1473192475
1110,1838,1,1477315914
1110,2176,1,1480955408
1111,675,1,1467900490
1111,685,5,1474310484
1111,685,1,1474310395
1111,685,3,1474310483
1111,786,1,1478000020
1111,2024,1,1474310901
1111,2701,1,1472592424
1111,2849,1,1487248013
1111,2849,1,1487271620
1112,583,1,1474643223
1112,592,1,1474891007
1112,824,1,1476968555
1112,824,2,1476980356
1112,1294,1,1487600970
1112,1294,2,1487600985
1112,1363,1,1461948384
1112,1371,1,1477043947
1112,1371,1,1477064600
1112,1763,1,1473426392
1112,1773,5,1474293123
1112,1773,3,1474293122
1112,1773,2,1474293065
1112,1773,1,1474292283
1112,1809,1,1468841131
1112,1809,2,1468842031
1112,1809,3,1468842135
1112,1809,5,1468842136
1113,94,1,1483371151
1113,153,1,1475598352
1113,332,1,1473870197
1113,349,1,1462553314
1113,402,1,1486463824
1113,442,1,1487163458
1113,513,1,1473852034
1113,1239,1,1473852098
1113,1422,1,1476461437
1113,1426,1,1472666296
1113,1474,1,1480518002
1113,1533,2,1463075108
1113,1533,1,1463074922
1113,1561,1,1482322552
1113,1561,2,1482322652
1113,1651,1,1473881063
1113,2180,1,1479149569
1113,2193,1,1475598359
1113,2284,1,1475598338
1113,2498,2,1462470910
1113,2498,1,1462470835
1114,97,1,1468187423
1114,552,2,1461678858
1114,552,1,1461678852
1114,607,2,1478946771
1114,885,2,1478947080
1114,1288,1,1464623129
1114,1583,1,1466693131
1114,1583,1,1466693129
1114,1583,1,1466693212
1114,1588,1,1470257202
1114,2081,2,1466116663
1114,2156,2,1470151004
1114,2156,1,1470151000
1114,2185,4,1461065595
1114,2332,1,1468187330
1114,2942,1,1473042421
1114,2942,2,1473042442
1115,232,1,1467028706
1115,232,1,1467028706
1115,262,1,1465918169
1115,262,1,1465918170
1115,385,1,1484647744
1115,429,1,1472230056
1115,626,1,1459426495
1115,640,1,1467205349
1115,640,1,1467205343
1115,817,1,1465917934
1115,817,1,1465917933
1115,1560,1,1474975095
1115,1631,1,1459340407
1115,1860,1,1465917914
1115,1860,1,1465917914
1115,1884,1,1473678976
1115,1884,1,1473678639
1115,2163,1,1474629371
1115,2413,1,1469023617
1115,2764,1,1467814085
1116,415,1,1477483401
1116,415,3,1477483437
1116,415,5,1477483437
1116,415,1,1477925261
1116,1329,1,1459882736
1116,1390,1,1483441079
1116,1577,1,1473775521
1117,33,1,1486484059
1117,158,1,1462365447
1117,171,1,1464787606
1117,171,1,1464787203
1117,171,2,1464787389
1117,377,1,1466434297
1117,377,1,1466433831
1117,1034,1,1466015174
1117,1034,1,1466014725
1117,1209,1,1464792468
1117,1209,1,1464792870
1117,1532,1,1474565367
1117,1733,1,1463685643
1117,1790,1,1467910088
1117,1840,1,1465231213
1117,1840,1,1465231633
1117,2078,1,1467912290
1117,2342,1,1465243741
1117,2342,1,1465243320
1117,2553,1,1461160890
1117,2877,1,1470429335
1118,789,1,1464004519
1119,2024,1,1468947573
1119,2105,1,1466767775
1119,2105,1,1466767776
1119,2255,1,1469726561
1119,2764,1,1467814573
1119,2912,1,1474371374
1120,1505,1,1477051277
1121,10,4,1460860112
1121,10,2,1460860112
1121,10,1,1460942779
1121,232,1,1466983109
1121,232,1,1466983110
1121,232,1,1467023869
1121,232,1,1467023866
1121,548,1,1466016427
1121,548,1,1466016427
1121,597,4,1470087245
1121,597,1,1470086926
1121,618,1,1461889975
1121,645,1,1462221060
1121,664,1,1472414759
1121,776,1,1472825127
1121,779,1,1469045305
1121,785,1,1474032027
1121,982,1,1472132713
1121,982,1,1472132438
1121,982,1,1472132639
1121,1004,1,1468326412
1121,1251,1,1478017841
1121,1397,1,1472334709
1121,1417,1,1463144686
1121,1456,1,1465311164
1121,1456,1,1465311165
1121,1473,1,1470087423
1121,1473,4,1470087443
1121,1473,1,1470087419
1121,1473,1,1479474792
1121,1549,1,1472748155
1121,1601,2,1464112802
1121,1601,4,1464112801
1121,1601,3,1464112793
1121,1601,5,1464112799
1121,1601,1,1464113207
1121,1601,1,1464177470
1121,1601,1,1464038767
1121,1601,1,1464038821
1121,1601,1,1464375715
1121,1601,4,1464783674
1121,1601,1,1463750312
1121,1601,1,1464200456
1121,1601,1,1464200395
1121,1601,1,1464122342
1121,1601,1,1464121695
1121,1601,1,1464122347
1121,1601,1,1464119317
1121,1601,1,1464204167
1121,1601,1,1464204177
1121,1601,1,1464204174
1121,1601,1,1464202292
1121,1610,1,1468935654
1121,1653,1,1473968360
1121,1653,1,1473879146
1121,1653,1,1473856023
1121,1653,1,1473708070
1121,1766,1,1468530122
1121,2090,1,1476366699
1121,2090,1,1476367034
1121,2090,1,1476366797
1121,2140,1,1464391902
1121,2235,1,1473160358
1121,2238,1,1472132784
1121,2274,1,1461970173
1121,2274,1,1461970192
1121,2284,1,1475609395
1121,2506,1,1460553390
1121,2527,1,1468508725
1121,2534,1,1462381884
1121,2550,1,1462297548
1121,2608,1,1462281337
1121,2608,1,1462292891
1121,2658,1,1467035966
1121,2658,1,1467036015
1121,2658,1,1467035997
1121,2658,1,1467035983
1121,2658,1,1467035961
1121,2658,1,1467035949
1121,2692,1,1467852805
1121,2692,1,1467948636
1121,2692,1,1467841721
1121,2764,1,1467814479
1121,2843,1,1465858098
1121,2843,1,1465858090
1121,2849,1,1487621974
1121,2933,1,1467140309
1121,2933,1,1467140310
1122,69,1,1463428954
1122,69,1,1463428941
1122,134,1,1464975301
1122,134,1,1464975383
1122,134,1,1464975301
1122,221,1,1477569724
1122,254,1,1484649355
1122,281,1,1476445767
1122,435,1,1487673842
1122,438,1,1463428423
1122,442,4,1487154559
1122,442,1,1487153892
1122,543,1,1484233589
1122,703,1,1471864131
1122,775,1,1473787442
1122,777,1,1487341448
1122,832,1,1470915209
1122,906,1,1463571155
1122,915,1,1487153871
1122,923,1,1485164925
1122,923,1,1485165501
1122,940,1,1466601036
1122,940,1,1466601036
1122,948,1,1485857786
1122,948,1,1485444160
1122,948,1,1485438460
1122,948,1,1485438263
1122,1038,1,1485252520
1122,1143,1,1462879254
1122,1143,1,1462879329
1122,1199,1,1487240700
1122,1217,1,1462984049
1122,1262,1,1459420971
1122,1306,1,1465381967
1122,1306,1,1465381966
1122,1393,1,1481020063
1122,1393,4,1484233532
1122,1409,1,1464798844
1122,1409,1,1464798833
1122,1409,1,1464798834
1122,1452,1,1464956398
1122,1452,2,1464956416
1122,1452,1,1464956398
1122,1452,4,1464956415
1122,1680,1,1473697230
1122,1680,1,1473705322
1122,1680,1,1474233362
1122,1707,1,1464003421
1122,1726,4,1481279975
1122,1726,1,1481279959
1122,1727,1,1472846522
1122,1727,1,1472845904
1122,1864,1,1461944883
1122,2052,1,1464089498
1122,2149,1,1461943288
1122,2200,2,1480942166
1122,2200,1,1480941997
1122,2200,4,1480942166
1122,2368,1,1481743275
1122,2368,1,1481742087
1122,2368,4,1481743219
1122,2368,2,1481743218
1122,2368,2,1481743219
1122,2483,1,1464951131
1122,2483,1,1464951131
1122,2622,1,1488201684
1122,2623,1,1483706663
1122,2642,1,1473094476
1122,2729,1,1478788555
1122,2814,1,1461756407
1122,2820,1,1473682592
1122,2913,1,1466511030
1122,2913,1,1466511031
1122,2913,1,1470019166
1122,2913,1,1469795168
1122,2978,1,1485165134
1122,2984,1,1484673483
1123,504,1,1460116719
1124,2143,1,1461698872
1124,2143,1,1462554519
1124,2143,5,1461691558
1124,2143,3,1461691459
1124,2143,1,1461691393
1124,2143,1,1467405244
1124,2143,1,1467405226
1125,258,1,1484648127
1125,357,1,1485771420
1125,395,1,1470656911
1125,685,1,1474313244
1125,747,1,1469638783
1125,950,1,1470327005
1125,1164,4,1468341076
1125,1164,1,1468341019
1125,1401,1,1462191251
1125,1401,4,1462192625
1125,1505,1,1472646456
1125,2311,1,1485545852
1125,2311,1,1485544774
1125,2311,1,1485771313
1126,2024,1,1468878810
1126,2751,1,1476433081
1126,2849,1,1488267722
1127,63,1,1467378391
1127,63,1,1467378391
1127,474,1,1461780828
1127,474,2,1461780870
1127,768,1,1467636429
1127,1395,1,1461776191
1127,1477,1,1475172021
1127,1596,1,1463761250
1127,2131,1,1464107477
1127,2518,1,1462791936
1127,2553,1,1461154060
1128,452,1,1478891617
1128,1462,1,1479484294
1128,1557,1,1466009959
1128,1557,1,1466010014
1128,1557,1,1464787388
1128,1557,2,1464787347
1128,1557,1,1464787338
1128,1637,1,1464787395
1128,1637,1,1464787445
1128,1857,1,1461329841
1128,2412,1,1463002411
1128,2412,1,1461847392
1128,2815,1,1470681532
1129,2104,1,1471529000
1129,2104,2,1471529231
1129,2104,1,1471868075
1129,2104,3,1471869264
1129,2104,5,1471869264
1129,2104,1,1471884524
1130,167,1,1470418133
1130,554,1,1470669381
1130,586,1,1469539549
1130,586,1,1470235543
1130,586,1,1470160846
1130,586,1,1470144878
1130,586,1,1470075322
1130,933,1,1486559138
1130,1179,1,1470922935
1130,1366,1,1470064540
1130,1398,1,1486647560
1130,1657,1,1470418241
1130,1771,1,1470056347
1130,1808,1,1470063736
1130,2005,1,1470662454
1130,2156,1,1470141877
1130,2347,1,1470922387
1130,2685,1,1470669302
1130,2707,1,1484919186
1130,2877,1,1470414804
1131,836,1,1476736298
1131,836,1,1476736084
1131,1159,1,1473699925
1131,1496,1,1475526309
1131,2083,1,1475172238
1131,2512,1,1473699954
1131,2626,1,1470771142
1131,2852,1,1470161443
1131,2917,1,1476736333
1132,858,1,1469042341
1133,2196,1,1464976759
1133,2196,1,1464976745
1133,2380,1,1473789112
1134,36,1,1473161360
1134,118,1,1467979877
1134,154,1,1475264880
1134,165,1,1463483516
1134,216,1,1461860805
1134,265,1,1475264918
1134,291,1,1468323829
1134,363,1,1461847797
1134,383,1,1471433017
1134,442,1,1487156472
1134,533,1,1471864825
1134,550,1,1463751107
1134,562,1,1468355147
1134,661,1,1467736700
1134,688,1,1467639038
1134,735,1,1462210287
1134,759,1,1461584091
1134,867,1,1467747313
1134,871,1,1485947954
1134,895,1,1485433198
1134,923,1,1485194234
1134,958,1,1461861018
1134,960,1,1463750864
1134,1000,1,1462210418
1134,1061,1,1462210385
1134,1133,1,1461850228
1134,1258,1,1473767358
1134,1465,1,1467638346
1134,1545,1,1471864953
1134,1585,1,1485194199
1134,1596,1,1463751019
1134,1629,1,1462210247
1134,1683,1,1461861054
1134,1976,1,1475235072
1134,1991,1,1487260841
1134,2085,1,1467639066
1134,2212,1,1461090551
1134,2353,1,1461850108
1134,2435,1,1467639170
1134,2467,1,1484913817
1134,2593,1,1461584427
1134,2663,1,1471260483
1134,2890,1,1485947673
1134,2912,1,1474307953
1135,1524,1,1470340254
1135,1584,1,1470276285
1135,2347,1,1471021258
1135,2347,2,1471021286
1135,2471,1,1472820067
1135,2471,1,1472741079
1135,2815,1,1469802783
1135,2873,4,1469808843
1135,2873,1,1469809328
1135,2873,1,1478794947
1136,204,1,1466609493
1136,204,1,1466609493
1136,1232,1,1461159831
1136,1287,1,1462449944
1136,1315,1,1466015798
1136,1315,2,1466015999
1136,1315,1,1466015797
1136,1357,1,1467372933
1136,1357,1,1467372928
1136,2000,1,1462382009
1136,2000,1,1463424620
1136,2143,1,1461689576
1136,2147,1,1465904699
1136,2147,1,1465904700
1136,2556,1,1462292706
1136,2764,1,1467814466
1136,2873,1,1466605869
1136,2873,1,1466605869
1137,1192,1,1462979178
1138,64,1,1468582130
1138,110,1,1464624273
1138,227,1,1474545490
1138,227,2,1474545559
1138,227,4,1474546148
1138,227,1,1478396909
1138,280,1,1484820465
1138,280,4,1484820482
1138,395,1,1470429618
1138,395,1,1470429674
1138,395,2,1470429907
1138,395,1,1470429659
1138,395,1,1470488127
1138,395,1,1470420566
1138,395,1,1470433764
1138,395,3,1470433095
1138,395,5,1470433096
1138,395,1,1470856302
1138,395,1,1477673353
1138,395,1,1487028978
1138,432,1,1468269359
1138,432,1,1468332030
1138,460,1,1464006735
1138,460,2,1464006776
1138,548,1,1466015115
1138,548,1,1466015115
1138,558,1,1478255606
1138,679,4,1470917757
1138,679,1,1470917215
1138,726,1,1469719747
1138,747,1,1469626124
1138,789,1,1464003227
1138,789,2,1464003240
1138,789,4,1464003685
1138,804,1,1466005811
1138,804,1,1466005811
1138,804,4,1466005851
1138,980,1,1469726765
1138,1018,1,1483541642
1138,1093,2,1469547117
1138,1093,1,1469547097
1138,1164,2,1468341151
1138,1164,5,1468341269
1138,1164,3,1468341269
1138,1164,1,1468341112
1138,1241,1,1477307202
1138,1329,1,1467821914
1138,1379,1,1461697469
1138,1387,3,1478687121
1138,1387,1,1478687087
1138,1387,2,1478687107
1138,1387,4,1478687107
1138,1387,5,1478687121
